Property ID,Real Estate Home Knowledge,Distress_Score,Investor_Insights
3790,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3791,0,97.5,High chance of foreclosure
3792,5,100.0,"High chance of foreclosure, Unpaid taxes"
3793,6,99.5,High chance of foreclosure
3794,7,100.0,"High chance of foreclosure, Unpaid taxes"
3795,6,100.0,"High chance of foreclosure, Unpaid taxes"
3796,1,100.0,High chance of foreclosure
3797,3,100.0,"High chance of foreclosure, Unpaid taxes"
3798,7,100.0,High chance of foreclosure
3799,5,100.0,"High chance of foreclosure, Unpaid taxes"
3800,7,100.0,High chance of foreclosure
3801,7,100.0,"High chance of foreclosure, Unpaid taxes"
3802,1,100.0,"High chance of foreclosure, Unpaid taxes"
3803,3,100.0,High chance of foreclosure
3804,5,100.0,"High chance of foreclosure, Unpaid taxes"
3805,9,100.0,High chance of foreclosure
3806,8,100.0,High chance of foreclosure
3807,3,100.0,"High chance of foreclosure, Unpaid taxes"
3808,6,100.0,"High chance of foreclosure, Unpaid taxes"
3809,1,100.0,"High chance of foreclosure, Unpaid taxes"
3810,5,100.0,"High chance of foreclosure, Unpaid taxes"
3811,5,100.0,"High chance of foreclosure, Unpaid taxes"
3812,8,100.0,"High chance of foreclosure, Unpaid taxes"
3813,8,100.0,"High chance of foreclosure, Unpaid taxes"
3814,2,100.0,"High chance of foreclosure, Unpaid taxes"
3815,6,100.0,High chance of foreclosure
3816,9,100.0,High chance of foreclosure
3817,6,100.0,"High chance of foreclosure, Unpaid taxes"
3818,1,100.0,"High chance of foreclosure, Unpaid taxes"
3819,8,100.0,"High chance of foreclosure, Unpaid taxes"
3820,3,100.0,High chance of foreclosure
3821,7,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3822,7,100.0,High chance of foreclosure
3823,9,100.0,High chance of foreclosure
3824,8,99.0,High chance of foreclosure
3825,6,100.0,"High chance of foreclosure, Unpaid taxes"
3826,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3827,0,100.0,"High chance of foreclosure, Negative equity"
3828,5,100.0,"High chance of foreclosure, Unpaid taxes"
3829,3,100.0,High chance of foreclosure
3830,5,100.0,"High chance of foreclosure, Unpaid taxes"
3831,0,100.0,"High chance of foreclosure, Unpaid taxes"
3832,4,100.0,"High chance of foreclosure, Unpaid taxes"
3833,3,100.0,"High chance of foreclosure, Unpaid taxes"
3834,8,100.0,High chance of foreclosure
3835,0,100.0,High chance of foreclosure
3836,6,100.0,High chance of foreclosure
3837,8,100.0,High chance of foreclosure
3838,9,100.0,"High chance of foreclosure, Unpaid taxes"
3839,1,100.0,High chance of foreclosure
3840,0,100.0,"High chance of foreclosure, Unpaid taxes"
3841,0,100.0,High chance of foreclosure
3842,1,100.0,High chance of foreclosure
3843,6,99.5,High chance of foreclosure
3844,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3845,2,100.0,High chance of foreclosure
3846,5,100.0,High chance of foreclosure
3847,7,100.0,"High chance of foreclosure, Unpaid taxes"
3848,8,100.0,"High chance of foreclosure, Unpaid taxes"
3849,4,100.0,"High chance of foreclosure, Unpaid taxes"
3850,6,100.0,"High chance of foreclosure, Unpaid taxes"
3851,6,100.0,High chance of foreclosure
3852,5,100.0,High chance of foreclosure
3853,2,99.5,High chance of foreclosure
3854,3,100.0,"High chance of foreclosure, Unpaid taxes"
3855,6,99.5,High chance of foreclosure
3857,8,100.0,"High chance of foreclosure, Unpaid taxes"
3858,2,100.0,"High chance of foreclosure, Unpaid taxes"
3859,5,100.0,High chance of foreclosure
3860,6,100.0,High chance of foreclosure
3861,4,100.0,"High chance of foreclosure, Unpaid taxes"
3862,9,100.0,High chance of foreclosure
3863,1,100.0,High chance of foreclosure
3864,3,100.0,"High chance of foreclosure, Unpaid taxes"
3865,4,100.0,"High chance of foreclosure, Unpaid taxes"
3866,7,100.0,"High chance of foreclosure, Unpaid taxes"
3867,1,100.0,"High chance of foreclosure, Unpaid taxes"
3868,8,100.0,"High chance of foreclosure, Unpaid taxes"
3869,0,100.0,High chance of foreclosure
3870,0,100.0,"High chance of foreclosure, Unpaid taxes"
3871,9,100.0,"High chance of foreclosure, Unpaid taxes"
3872,1,100.0,"High chance of foreclosure, Unpaid taxes"
3873,2,100.0,High chance of foreclosure
3874,2,100.0,"High chance of foreclosure, Negative equity"
3875,9,100.0,"High chance of foreclosure, Unpaid taxes"
3876,8,100.0,High chance of foreclosure
3877,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3878,9,100.0,"High chance of foreclosure, Unpaid taxes"
3879,9,100.0,"High chance of foreclosure, Unpaid taxes"
3880,5,100.0,High chance of foreclosure
3881,7,100.0,High chance of foreclosure
3882,1,99.5,High chance of foreclosure
3884,7,100.0,"High chance of foreclosure, Unpaid taxes"
3885,1,100.0,"High chance of foreclosure, Unpaid taxes"
3886,2,100.0,High chance of foreclosure
3887,1,100.0,High chance of foreclosure
3888,9,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3889,1,100.0,High chance of foreclosure
3890,8,100.0,High chance of foreclosure
3891,3,100.0,"High chance of foreclosure, Unpaid taxes"
3892,1,100.0,"High chance of foreclosure, Unpaid taxes"
3893,1,100.0,High chance of foreclosure
3894,3,100.0,"High chance of foreclosure, Unpaid taxes"
3895,9,100.0,"High chance of foreclosure, Unpaid taxes"
3896,7,100.0,High chance of foreclosure
3897,1,100.0,High chance of foreclosure
3898,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3899,0,100.0,"High chance of foreclosure, Unpaid taxes"
3900,5,100.0,High chance of foreclosure
3901,7,100.0,"High chance of foreclosure, Unpaid taxes"
3902,8,100.0,"High chance of foreclosure, Unpaid taxes"
3903,3,100.0,"High chance of foreclosure, Unpaid taxes"
3904,8,100.0,"High chance of foreclosure, Negative equity"
3905,9,100.0,"High chance of foreclosure, Unpaid taxes"
3906,4,100.0,"High chance of foreclosure, Negative equity"
3907,8,100.0,"High chance of foreclosure, Unpaid taxes"
3908,1,100.0,High chance of foreclosure
3909,9,100.0,"High chance of foreclosure, Unpaid taxes"
3910,1,100.0,"High chance of foreclosure, Unpaid taxes"
3911,4,100.0,"High chance of foreclosure, Unpaid taxes"
3912,1,100.0,High chance of foreclosure
3913,4,100.0,High chance of foreclosure
3914,5,100.0,High chance of foreclosure
3915,5,100.0,High chance of foreclosure
3916,7,100.0,High chance of foreclosure
3917,0,100.0,High chance of foreclosure
3918,4,100.0,High chance of foreclosure
3919,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3920,5,100.0,High chance of foreclosure
3921,2,100.0,High chance of foreclosure
3922,6,100.0,"High chance of foreclosure, Unpaid taxes"
3923,1,100.0,"High chance of foreclosure, Unpaid taxes"
3924,8,100.0,High chance of foreclosure
3925,4,100.0,"High chance of foreclosure, Unpaid taxes"
3926,2,100.0,"High chance of foreclosure, Unpaid taxes"
3927,4,100.0,"High chance of foreclosure, Negative equity"
3928,1,100.0,"High chance of foreclosure, Unpaid taxes"
3929,9,100.0,"High chance of foreclosure, Unpaid taxes"
3930,2,100.0,High chance of foreclosure
3931,9,98.5,High chance of foreclosure
3932,5,100.0,"High chance of foreclosure, Unpaid taxes"
3933,5,100.0,High chance of foreclosure
3934,9,100.0,High chance of foreclosure
3935,2,100.0,"High chance of foreclosure, Unpaid taxes"
3936,8,100.0,High chance of foreclosure
3937,5,100.0,"High chance of foreclosure, Unpaid taxes"
3938,5,100.0,"High chance of foreclosure, Unpaid taxes"
3939,5,100.0,High chance of foreclosure
3940,9,100.0,"High chance of foreclosure, Unpaid taxes"
3941,5,100.0,"High chance of foreclosure, Unpaid taxes"
3942,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3943,6,100.0,High chance of foreclosure
3944,8,100.0,"High chance of foreclosure, Unpaid taxes"
3945,9,100.0,High chance of foreclosure
3946,2,100.0,High chance of foreclosure
3947,1,100.0,High chance of foreclosure
3948,2,100.0,High chance of foreclosure
3949,2,100.0,"High chance of foreclosure, Unpaid taxes"
3950,3,100.0,High chance of foreclosure
3951,8,100.0,"High chance of foreclosure, Unpaid taxes"
3952,9,100.0,"High chance of foreclosure, Unpaid taxes"
3953,1,100.0,"High chance of foreclosure, Unpaid taxes"
3954,4,100.0,High chance of foreclosure
3955,9,100.0,"High chance of foreclosure, Unpaid taxes"
3956,4,100.0,"High chance of foreclosure, Unpaid taxes"
3957,9,100.0,High chance of foreclosure
3958,6,100.0,"High chance of foreclosure, Negative equity"
3959,3,100.0,High chance of foreclosure
3960,8,99.5,High chance of foreclosure
3961,1,100.0,High chance of foreclosure
3962,9,100.0,"High chance of foreclosure, Unpaid taxes"
3963,5,100.0,High chance of foreclosure
3964,3,99.5,High chance of foreclosure
3966,1,100.0,High chance of foreclosure
3967,7,100.0,"High chance of foreclosure, Unpaid taxes"
3968,6,99.5,High chance of foreclosure
3969,4,100.0,"High chance of foreclosure, Unpaid taxes"
3970,3,100.0,High chance of foreclosure
3971,8,100.0,"High chance of foreclosure, Unpaid taxes"
3972,0,100.0,High chance of foreclosure
3973,0,100.0,High chance of foreclosure
3974,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3975,1,100.0,"High chance of foreclosure, Unpaid taxes"
3976,2,100.0,"High chance of foreclosure, Unpaid taxes"
3977,7,100.0,High chance of foreclosure
3978,0,99.5,High chance of foreclosure
3979,1,100.0,"High chance of foreclosure, Unpaid taxes"
3980,8,100.0,"High chance of foreclosure, Unpaid taxes"
3981,3,100.0,High chance of foreclosure
3982,7,100.0,High chance of foreclosure
3983,3,100.0,High chance of foreclosure
3984,8,100.0,High chance of foreclosure
3985,0,100.0,High chance of foreclosure
3986,2,100.0,"High chance of foreclosure, Unpaid taxes"
3987,8,100.0,"High chance of foreclosure, Unpaid taxes"
3988,6,100.0,"High chance of foreclosure, Unpaid taxes"
3989,7,100.0,"High chance of foreclosure, Unpaid taxes"
3990,8,100.0,High chance of foreclosure
3991,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
3992,2,100.0,High chance of foreclosure
3993,6,100.0,High chance of foreclosure
3994,1,100.0,High chance of foreclosure
3995,9,100.0,High chance of foreclosure
3996,8,100.0,High chance of foreclosure
3997,6,100.0,High chance of foreclosure
3998,2,98.5,High chance of foreclosure
3999,0,100.0,High chance of foreclosure
4000,4,100.0,High chance of foreclosure
4001,9,100.0,"High chance of foreclosure, Negative equity"
4002,1,100.0,High chance of foreclosure
4003,3,100.0,High chance of foreclosure
4004,8,100.0,High chance of foreclosure
4005,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4006,4,100.0,High chance of foreclosure
4007,4,100.0,"High chance of foreclosure, Unpaid taxes"
4008,7,100.0,High chance of foreclosure
4009,0,100.0,"High chance of foreclosure, Negative equity"
4010,7,100.0,"High chance of foreclosure, Unpaid taxes"
4011,5,99.5,High chance of foreclosure
4012,0,100.0,"High chance of foreclosure, Negative equity"
4013,8,100.0,"High chance of foreclosure, Unpaid taxes"
4014,2,100.0,High chance of foreclosure
4015,0,100.0,"High chance of foreclosure, Unpaid taxes"
4016,9,100.0,"High chance of foreclosure, Unpaid taxes"
4017,8,100.0,High chance of foreclosure
4018,1,100.0,High chance of foreclosure
4019,8,100.0,"High chance of foreclosure, Unpaid taxes"
4020,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4021,9,100.0,High chance of foreclosure
4022,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4023,3,100.0,"High chance of foreclosure, Unpaid taxes"
4024,1,100.0,High chance of foreclosure
4025,8,100.0,"High chance of foreclosure, Unpaid taxes"
4026,6,100.0,High chance of foreclosure
4027,7,100.0,High chance of foreclosure
4028,4,100.0,"High chance of foreclosure, Unpaid taxes"
4029,7,100.0,High chance of foreclosure
4030,8,100.0,High chance of foreclosure
4031,7,100.0,High chance of foreclosure
4032,4,100.0,High chance of foreclosure
4033,0,100.0,"High chance of foreclosure, Unpaid taxes"
4034,6,100.0,"High chance of foreclosure, Unpaid taxes"
4035,9,100.0,High chance of foreclosure
4036,7,100.0,"High chance of foreclosure, Unpaid taxes"
4037,4,100.0,"High chance of foreclosure, Negative equity"
4038,1,100.0,High chance of foreclosure
4039,9,100.0,High chance of foreclosure
4040,2,100.0,High chance of foreclosure
4041,1,100.0,High chance of foreclosure
4042,9,100.0,High chance of foreclosure
4043,7,100.0,"High chance of foreclosure, Negative equity"
4044,5,100.0,High chance of foreclosure
4045,1,100.0,"High chance of foreclosure, Negative equity"
4046,9,100.0,"High chance of foreclosure, Unpaid taxes"
4047,1,100.0,"High chance of foreclosure, Unpaid taxes"
4048,4,100.0,"High chance of foreclosure, Unpaid taxes"
4049,3,100.0,High chance of foreclosure
4050,2,100.0,"High chance of foreclosure, Unpaid taxes"
4051,6,100.0,High chance of foreclosure
4052,9,100.0,High chance of foreclosure
4053,1,100.0,"High chance of foreclosure, Unpaid taxes"
4054,4,100.0,"High chance of foreclosure, Unpaid taxes"
4055,6,100.0,"High chance of foreclosure, Unpaid taxes"
4056,9,100.0,"High chance of foreclosure, Unpaid taxes"
4057,0,100.0,"High chance of foreclosure, Unpaid taxes"
4058,9,100.0,"High chance of foreclosure, Unpaid taxes"
4059,1,100.0,High chance of foreclosure
4060,8,100.0,"High chance of foreclosure, Unpaid taxes"
4061,2,100.0,"High chance of foreclosure, Unpaid taxes"
4062,8,100.0,"High chance of foreclosure, Unpaid taxes"
4063,1,100.0,"High chance of foreclosure, Unpaid taxes"
4064,1,100.0,High chance of foreclosure
4065,6,100.0,"High chance of foreclosure, Unpaid taxes"
4066,7,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4067,5,100.0,High chance of foreclosure
4068,5,100.0,"High chance of foreclosure, Unpaid taxes"
4069,8,100.0,High chance of foreclosure
4070,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4071,9,100.0,"High chance of foreclosure, Unpaid taxes"
4072,0,100.0,High chance of foreclosure
4073,0,100.0,High chance of foreclosure
4074,9,100.0,"High chance of foreclosure, Unpaid taxes"
4075,5,100.0,High chance of foreclosure
4076,8,100.0,"High chance of foreclosure, Negative equity"
4077,3,100.0,"High chance of foreclosure, Unpaid taxes"
4078,4,100.0,"High chance of foreclosure, Unpaid taxes"
4079,6,100.0,High chance of foreclosure
4080,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4081,6,100.0,High chance of foreclosure
4082,5,100.0,"High chance of foreclosure, Unpaid taxes"
4083,3,100.0,"High chance of foreclosure, Negative equity"
4084,3,100.0,"High chance of foreclosure, Unpaid taxes"
4085,0,100.0,"High chance of foreclosure, Unpaid taxes"
4086,9,100.0,"High chance of foreclosure, Unpaid taxes"
4087,6,100.0,"High chance of foreclosure, Unpaid taxes"
4088,6,100.0,"High chance of foreclosure, Unpaid taxes"
4089,1,100.0,"High chance of foreclosure, Unpaid taxes"
4090,5,100.0,High chance of foreclosure
4091,8,100.0,"High chance of foreclosure, Unpaid taxes"
4092,7,100.0,High chance of foreclosure
4093,3,100.0,"High chance of foreclosure, Unpaid taxes"
4094,8,100.0,"High chance of foreclosure, Unpaid taxes"
4095,6,100.0,High chance of foreclosure
4096,4,100.0,"High chance of foreclosure, Unpaid taxes"
4097,2,100.0,"High chance of foreclosure, Unpaid taxes"
4098,8,100.0,High chance of foreclosure
4099,1,100.0,"High chance of foreclosure, Negative equity"
4101,1,100.0,"High chance of foreclosure, Unpaid taxes"
4102,1,100.0,"High chance of foreclosure, Unpaid taxes"
4103,4,100.0,High chance of foreclosure
4104,5,100.0,High chance of foreclosure
4105,0,99.5,High chance of foreclosure
4106,0,100.0,High chance of foreclosure
4107,6,100.0,"High chance of foreclosure, Unpaid taxes"
4108,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4109,3,97.5,High chance of foreclosure
4110,9,100.0,High chance of foreclosure
4111,0,100.0,"High chance of foreclosure, Unpaid taxes"
4112,5,100.0,"High chance of foreclosure, Unpaid taxes"
4113,3,99.5,High chance of foreclosure
4114,3,100.0,"High chance of foreclosure, Unpaid taxes"
4115,2,100.0,"High chance of foreclosure, Unpaid taxes"
4116,1,100.0,High chance of foreclosure
4117,3,100.0,"High chance of foreclosure, Negative equity"
4118,3,100.0,High chance of foreclosure
4119,5,100.0,High chance of foreclosure
4120,6,100.0,High chance of foreclosure
4121,4,100.0,"High chance of foreclosure, Negative equity"
4122,3,100.0,"High chance of foreclosure, Unpaid taxes"
4123,2,100.0,"High chance of foreclosure, Unpaid taxes"
4124,7,100.0,High chance of foreclosure
4125,6,100.0,High chance of foreclosure
4126,7,100.0,High chance of foreclosure
4127,3,98.5,High chance of foreclosure
4128,7,100.0,"High chance of foreclosure, Unpaid taxes"
4129,7,100.0,"High chance of foreclosure, Unpaid taxes"
4130,1,100.0,"High chance of foreclosure, Negative equity"
4131,8,100.0,High chance of foreclosure
4132,5,100.0,"High chance of foreclosure, Unpaid taxes"
4133,2,100.0,High chance of foreclosure
4134,7,100.0,High chance of foreclosure
4135,9,100.0,"High chance of foreclosure, Unpaid taxes"
4136,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4137,6,100.0,"High chance of foreclosure, Unpaid taxes"
4138,2,100.0,"High chance of foreclosure, Unpaid taxes"
4139,9,100.0,"High chance of foreclosure, Unpaid taxes"
4140,4,100.0,High chance of foreclosure
4141,7,100.0,High chance of foreclosure
4142,2,100.0,High chance of foreclosure
4143,9,100.0,"High chance of foreclosure, Unpaid taxes"
4144,7,100.0,High chance of foreclosure
4145,1,100.0,High chance of foreclosure
4146,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4147,7,100.0,"High chance of foreclosure, Unpaid taxes"
4148,7,100.0,High chance of foreclosure
4149,2,100.0,"High chance of foreclosure, Unpaid taxes"
4150,6,100.0,"High chance of foreclosure, Unpaid taxes"
4151,2,100.0,"High chance of foreclosure, Unpaid taxes"
4152,2,100.0,"High chance of foreclosure, Unpaid taxes"
4153,8,100.0,"High chance of foreclosure, Unpaid taxes"
4154,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4155,2,100.0,High chance of foreclosure
4156,0,100.0,"High chance of foreclosure, Unpaid taxes"
4157,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4158,5,100.0,"High chance of foreclosure, Unpaid taxes"
4159,7,100.0,High chance of foreclosure
4160,6,100.0,"High chance of foreclosure, Unpaid taxes"
4161,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4162,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4163,6,100.0,"High chance of foreclosure, Unpaid taxes"
4164,9,100.0,High chance of foreclosure
4165,0,99.0,High chance of foreclosure
4166,5,100.0,"High chance of foreclosure, Unpaid taxes"
4167,3,100.0,"High chance of foreclosure, Unpaid taxes"
4168,0,100.0,High chance of foreclosure
4169,8,100.0,High chance of foreclosure
4170,5,100.0,High chance of foreclosure
4171,4,100.0,High chance of foreclosure
4172,1,99.0,High chance of foreclosure
4173,4,100.0,"High chance of foreclosure, Unpaid taxes"
4174,3,100.0,High chance of foreclosure
4175,7,100.0,High chance of foreclosure
4176,3,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4177,1,100.0,"High chance of foreclosure, Unpaid taxes"
4178,0,100.0,"High chance of foreclosure, Unpaid taxes"
4179,1,100.0,High chance of foreclosure
4180,5,100.0,"High chance of foreclosure, Negative equity"
4181,1,100.0,High chance of foreclosure
4182,2,100.0,"High chance of foreclosure, Unpaid taxes"
4183,1,100.0,"High chance of foreclosure, Unpaid taxes"
4184,8,100.0,"High chance of foreclosure, Unpaid taxes"
4185,8,100.0,"High chance of foreclosure, Unpaid taxes"
4186,8,100.0,"High chance of foreclosure, Unpaid taxes"
4187,5,100.0,High chance of foreclosure
4188,8,100.0,"High chance of foreclosure, Unpaid taxes"
4189,1,100.0,High chance of foreclosure
4190,8,100.0,"High chance of foreclosure, Negative equity"
4191,3,100.0,High chance of foreclosure
4192,3,100.0,High chance of foreclosure
4193,7,100.0,"High chance of foreclosure, Unpaid taxes"
4194,5,100.0,"High chance of foreclosure, Unpaid taxes"
4195,9,100.0,High chance of foreclosure
4196,0,100.0,High chance of foreclosure
4197,4,100.0,High chance of foreclosure
4198,4,100.0,"High chance of foreclosure, Unpaid taxes"
4199,2,100.0,High chance of foreclosure
4200,1,100.0,High chance of foreclosure
4201,0,100.0,"High chance of foreclosure, Unpaid taxes"
4202,4,100.0,"High chance of foreclosure, Unpaid taxes"
4203,1,100.0,"High chance of foreclosure, Unpaid taxes"
4204,4,100.0,High chance of foreclosure
4205,8,100.0,High chance of foreclosure
4206,9,100.0,High chance of foreclosure
4207,4,100.0,"High chance of foreclosure, Unpaid taxes"
4208,5,100.0,High chance of foreclosure
4209,1,100.0,"High chance of foreclosure, Unpaid taxes"
4210,5,100.0,High chance of foreclosure
4211,0,100.0,"High chance of foreclosure, Unpaid taxes"
4212,1,100.0,High chance of foreclosure
4213,8,100.0,High chance of foreclosure
4214,6,99.0,High chance of foreclosure
4215,2,100.0,High chance of foreclosure
4216,6,100.0,High chance of foreclosure
4217,6,100.0,"High chance of foreclosure, Unpaid taxes"
4218,8,100.0,"High chance of foreclosure, Unpaid taxes"
4219,3,99.5,High chance of foreclosure
4220,2,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4221,1,100.0,"High chance of foreclosure, Unpaid taxes"
4222,7,100.0,"High chance of foreclosure, Unpaid taxes"
4223,1,99.5,"High chance of foreclosure, Negative equity"
4224,3,100.0,"High chance of foreclosure, Unpaid taxes"
4225,5,100.0,"High chance of foreclosure, Unpaid taxes"
4226,3,100.0,High chance of foreclosure
4227,4,100.0,High chance of foreclosure
4228,7,100.0,High chance of foreclosure
4229,1,100.0,"High chance of foreclosure, Unpaid taxes"
4230,1,100.0,High chance of foreclosure
4231,7,100.0,"High chance of foreclosure, Unpaid taxes"
4232,9,100.0,"High chance of foreclosure, Unpaid taxes"
4233,7,100.0,"High chance of foreclosure, Unpaid taxes"
4234,7,100.0,High chance of foreclosure
4235,0,100.0,High chance of foreclosure
4236,4,100.0,"High chance of foreclosure, Unpaid taxes"
4237,2,100.0,High chance of foreclosure
4238,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4239,6,100.0,"High chance of foreclosure, Unpaid taxes"
4240,8,100.0,"High chance of foreclosure, Unpaid taxes"
4241,5,100.0,High chance of foreclosure
4242,9,100.0,"High chance of foreclosure, Negative equity"
4243,5,100.0,High chance of foreclosure
4244,0,100.0,"High chance of foreclosure, Negative equity"
4245,6,100.0,"High chance of foreclosure, Unpaid taxes"
4246,5,100.0,"High chance of foreclosure, Unpaid taxes"
4247,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4248,4,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4249,3,100.0,"High chance of foreclosure, Negative equity"
4250,3,100.0,"High chance of foreclosure, Unpaid taxes"
4251,3,100.0,"High chance of foreclosure, Unpaid taxes"
4252,2,100.0,High chance of foreclosure
4253,4,100.0,"High chance of foreclosure, Unpaid taxes"
4254,8,100.0,High chance of foreclosure
4255,1,100.0,"High chance of foreclosure, Unpaid taxes"
4256,2,100.0,"High chance of foreclosure, Negative equity"
4257,8,100.0,High chance of foreclosure
4258,5,100.0,"High chance of foreclosure, Negative equity"
4259,0,99.0,"High chance of foreclosure, Unpaid taxes"
4260,1,100.0,High chance of foreclosure
4261,9,100.0,High chance of foreclosure
4262,7,100.0,"High chance of foreclosure, Unpaid taxes"
4263,3,100.0,"High chance of foreclosure, Negative equity"
4264,3,100.0,High chance of foreclosure
4265,5,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4266,0,100.0,"High chance of foreclosure, Unpaid taxes"
4267,3,100.0,"High chance of foreclosure, Unpaid taxes"
4268,9,100.0,"High chance of foreclosure, Unpaid taxes"
4269,0,100.0,"High chance of foreclosure, Unpaid taxes"
4270,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4271,2,100.0,"High chance of foreclosure, Unpaid taxes"
4272,3,100.0,High chance of foreclosure
4273,0,100.0,High chance of foreclosure
4274,3,100.0,"High chance of foreclosure, Unpaid taxes"
4275,8,100.0,High chance of foreclosure
4276,5,100.0,High chance of foreclosure
4277,7,100.0,"High chance of foreclosure, Unpaid taxes"
4278,8,100.0,High chance of foreclosure
4279,3,100.0,"High chance of foreclosure, Unpaid taxes"
4281,3,100.0,High chance of foreclosure
4282,3,100.0,High chance of foreclosure
4283,4,100.0,"High chance of foreclosure, Negative equity"
4284,4,100.0,High chance of foreclosure
4285,8,100.0,"High chance of foreclosure, Unpaid taxes"
4286,2,100.0,High chance of foreclosure
4287,3,100.0,High chance of foreclosure
4288,5,100.0,High chance of foreclosure
4289,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4290,7,100.0,"High chance of foreclosure, Negative equity"
4291,6,100.0,High chance of foreclosure
4292,0,100.0,High chance of foreclosure
4293,1,100.0,High chance of foreclosure
4294,2,100.0,"High chance of foreclosure, Unpaid taxes"
4295,2,100.0,High chance of foreclosure
4296,1,100.0,High chance of foreclosure
4297,3,100.0,High chance of foreclosure
4298,8,100.0,High chance of foreclosure
4299,6,98.5,High chance of foreclosure
4300,6,100.0,High chance of foreclosure
4301,6,100.0,"High chance of foreclosure, Unpaid taxes"
4302,8,100.0,"High chance of foreclosure, Unpaid taxes"
4303,7,97.5,High chance of foreclosure
4304,8,99.5,"High chance of foreclosure, Unpaid taxes"
4305,3,100.0,"High chance of foreclosure, Negative equity"
4306,3,100.0,"High chance of foreclosure, Unpaid taxes"
4307,0,100.0,"High chance of foreclosure, Unpaid taxes"
4308,2,100.0,High chance of foreclosure
4309,2,100.0,"High chance of foreclosure, Unpaid taxes"
4310,9,100.0,"High chance of foreclosure, Unpaid taxes"
4311,5,100.0,"High chance of foreclosure, Unpaid taxes"
4312,2,100.0,"High chance of foreclosure, Unpaid taxes"
4313,5,100.0,"High chance of foreclosure, Unpaid taxes"
4314,2,100.0,"High chance of foreclosure, Unpaid taxes"
4315,6,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4316,0,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4317,8,100.0,"High chance of foreclosure, Unpaid taxes"
4318,9,100.0,"High chance of foreclosure, Unpaid taxes"
4319,3,100.0,"High chance of foreclosure, Unpaid taxes"
4320,8,100.0,"High chance of foreclosure, Unpaid taxes"
4321,4,100.0,"High chance of foreclosure, Unpaid taxes"
4322,3,99.5,High chance of foreclosure
4323,6,100.0,High chance of foreclosure
4324,4,100.0,High chance of foreclosure
4325,5,100.0,"High chance of foreclosure, Unpaid taxes"
4326,7,99.5,High chance of foreclosure
4327,8,100.0,"High chance of foreclosure, Unpaid taxes, Negative equity"
4328,2,100.0,High chance of foreclosure
4329,6,100.0,"High chance of foreclosure, Unpaid taxes"
4330,9,100.0,"High chance of foreclosure, Unpaid taxes"
4331,5,100.0,"High chance of foreclosure, Unpaid taxes"
4332,5,100.0,"High chance of foreclosure, Unpaid taxes"
4333,8,100.0,"High chance of foreclosure, Negative equity"
4334,1,100.0,"High chance of foreclosure, Unpaid taxes"
4335,0,100.0,High chance of foreclosure
4336,6,100.0,"High chance of foreclosure, Unpaid taxes"
4337,5,100.0,"High chance of foreclosure, Unpaid taxes"
4338,2,100.0,High chance of foreclosure
4339,1,98.5,High chance of foreclosure
4340,8,100.0,"High chance of foreclosure, Unpaid taxes"
4341,0,100.0,"High chance of foreclosure, Negative equity"
4342,2,100.0,High chance of foreclosure
4343,7,100.0,High chance of foreclosure
4344,3,100.0,"High chance of foreclosure, Unpaid taxes"
4345,4,100.0,High chance of foreclosure
